dataset,round,reference,method,kind,operating_point,d_balanced_accuracy,d_balanced_accuracy_lo,d_balanced_accuracy_hi,d_balanced_accuracy_p,d_mcc,d_mcc_lo,d_mcc_hi,d_mcc_p,d_sensitivity,d_sensitivity_lo,d_sensitivity_hi,d_sensitivity_p,d_specificity,d_specificity_lo,d_specificity_hi,d_specificity_p
CAID3 Disorder-PDB,caid3,disorder_pdb,AlphaFold3-rsa,AF,literal,0.11947743368368344,0.09753823133498837,0.1423937323821105,0.001,0.12204215454867762,0.0842430498139317,0.16029728188491152,0.001,0.3074430215561956,0.2623004810474229,0.35367179708569657,0.001,-0.06848815418882867,-0.08392295699609441,-0.053946730881561794,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AIUPred,DED,literal,0.040189473586800466,0.01478378069180853,0.06592041483324639,0.002,-0.05986459992659551,-0.10787250500500563,-0.011309292818237048,0.016,0.264494196203508,0.21640098919637477,0.31128506102698256,0.001,-0.18411524902990703,-0.21027155749898804,-0.1597247146343979,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AIUPred-2-disorder,DED,literal,0.08470969389510159,0.05979735067545247,0.10987765415611726,0.001,0.055651482436758375,0.013679240897096023,0.09913563134309573,0.012,0.2552478613262076,0.20895390512434936,0.30550798634266063,0.001,-0.08582847353600442,-0.10310204942526452,-0.07021234925065,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,IUPred3,DED,literal,0.008979255678071032,-0.020372388848760994,0.03679685559620755,0.52,-0.04280917940598273,-0.09174797252674666,0.0016844287875877832,0.062,0.0696623157258152,0.012952377596251534,0.125589117509803,0.012,-0.05170380436967314,-0.06296578998310552,-0.04138277817874454,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-D,DED,literal,-0.10191276167395198,-0.14146652200941298,-0.06132140417470282,0.001,-0.1892648051409593,-0.262938437035559,-0.11901827211383828,0.001,-0.18991816908154407,-0.26658229287301594,-0.11141980484894014,0.001,-0.013907354266359886,-0.025716171500472805,-0.0029714187911543608,0.012
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-N,DED,literal,-0.024772181965081186,-0.04904495305671335,0.0018815107764580652,0.07,-0.07834916153296373,-0.12007264163774017,-0.03432158429909623,0.001,-0.018255787683156235,-0.06552086403345232,0.03475737432664326,0.504,-0.031288576247006136,-0.03902157614651627,-0.023625758609740814,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESpritz-X,DED,literal,-0.14636836710542753,-0.17821203717065776,-0.11372552819321971,0.001,-0.23954917948337873,-0.29483767093411534,-0.18435720984550116,0.001,-0.29761637160009174,-0.3619006425373698,-0.23309310536053285,0.001,0.004879637389236717,0.0008730358680774126,0.009256400983642478,0.008
CAID3 Disorder-PDB,caid3,disorder_pdb,MobiDB-lite,DED,literal,-0.0055335613089997895,-0.03377928242518222,0.02408952012090765,0.692,-0.042062414155450256,-0.08722273279158885,0.003827898318597631,0.076,0.015774506247500937,-0.03984346917218594,0.07693165237987296,0.596,-0.026841628865500518,-0.033340052773607014,-0.02083524612849818,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn,DED,literal,-0.1080761420044179,-0.14864417926989906,-0.0654439699576366,0.001,-0.18404481457207983,-0.25474028924973124,-0.11446704212290737,0.001,-0.21247294424647187,-0.2924435282847729,-0.12373743749652573,0.001,-0.003679339762363959,-0.012502588782441468,0.005076434990469711,0.426
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn2,DED,literal,-0.09323672664059014,-0.13408886907941933,-0.05232271082743359,0.001,-0.15803259083967083,-0.22560565481112593,-0.08917909704358938,0.001,-0.18257252558887258,-0.26517631904557476,-0.10022981255567591,0.001,-0.0039009276923077274,-0.012330811666201638,0.005368504742846275,0.386
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn3a,DED,literal,0.06217199844290863,0.03132117569430232,0.09391877990952689,0.002,0.025046802515317327,-0.026220238046187175,0.07225106816468357,0.346,0.20053156316632753,0.13705591188137312,0.2670480556889605,0.001,-0.07618756628051025,-0.09401866558373191,-0.059301109205072464,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,flDPnn3b,DED,literal,-0.13411186525267185,-0.17234810185242977,-0.0936275785503228,0.001,-0.21937562134012603,-0.29434967922037303,-0.1452441462393027,0.001,-0.27176863688687614,-0.34663034951363486,-0.1925060117732962,0.001,0.003544906381532436,-0.0032743007730557357,0.011407626747044337,0.332
CAID3 Disorder-PDB,caid3,disorder_pdb,DISOPRED3-diso,DED,literal,0.03550508764707522,0.012643806401136642,0.05983703136805524,0.006,0.029613845214275743,-0.007518865762132484,0.06943618057827766,0.124,0.09165670146720666,0.046726381587823385,0.1391624198839518,0.001,-0.02064652617305625,-0.027902999311750283,-0.013218906143243867,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SETH-0,DED,literal,0.056546607124998906,0.03358810674942257,0.07861634467105756,0.001,0.07850665728518044,0.044813146616436324,0.11161463757057054,0.001,0.11880528703083522,0.07242600457251071,0.16285941716322394,0.001,-0.005712072780837398,-0.009166239854424649,-0.0025149074645772983,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SETH-1,DED,literal,0.06355313799537211,0.03941698174206914,0.08753902593329464,0.001,0.07242470108395693,0.03598387335620591,0.10950302416770989,0.001,0.1480919863364847,0.10009725196356625,0.19463815469307147,0.001,-0.020985710345740507,-0.027245471596963756,-0.015648796912495076,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,VSL2,DED,literal,0.03350506153106385,0.008073383561061322,0.05790307271589686,0.008,-0.07784001841076646,-0.12225207420695008,-0.03586905748508135,0.002,0.2771236842962944,0.22757147259674612,0.324701034999043,0.001,-0.21011356123416672,-0.22900101512593996,-0.19145802491343386,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder,DED,literal,0.07216431419708515,0.03632497579057211,0.10152032404024351,0.001,0.08586509721624247,0.02993666609510497,0.13224332799546984,0.008,0.16518080671666624,0.09204586482998588,0.22344197173521863,0.001,-0.020852178322495973,-0.02911575797968935,-0.01381857282424186,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder2,DED,literal,0.09155082902728548,0.06792555351817556,0.11572333300388307,0.001,0.121756417996243,0.0846695006320759,0.16119057516159188,0.001,0.1974864273629576,0.14846091247792753,0.24483104630586153,0.001,-0.014384769308386685,-0.020168013597995513,-0.009182769137808409,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,SPOT-Disorder-Single,DED,literal,-0.02283972160289687,-0.0536369298023863,0.009284882809420652,0.162,-0.03698487755317607,-0.08379913467057784,0.012799137146589493,0.144,-0.04466609199125185,-0.10672471043209207,0.021585938803565706,0.164,-0.0010133512145418947,-0.004442177815536563,0.0023941452841831213,0.54
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-dis465,DED,literal,-0.09311578569587786,-0.11708565090649042,-0.06754861086692805,0.001,-0.20327868707249888,-0.24225450636196738,-0.16272995093922263,0.001,-0.14887315223801798,-0.19651925041171625,-0.09735216926971063,0.001,-0.03735841915373773,-0.04374169846566327,-0.030960850338684176,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisEMBL-disHL,DED,literal,-0.26789026675147376,-0.29155503796482796,-0.24182652851152514,0.001,-0.6198182935557586,-0.6580827805935979,-0.5757871077658058,0.001,-0.5484603551799883,-0.5951644824535431,-0.49569165099017776,0.001,0.012679821677040749,0.007641196559410604,0.02039826487535117,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,IsUnstruct,DED,literal,0.036935405904574496,0.009813732332096804,0.06412496057174723,0.01,-0.04388452190074686,-0.08916603933174393,0.0009242017467852303,0.058,0.19850776680468155,0.14313671168450195,0.24980859096660718,0.001,-0.12463695499553257,-0.14023293912593526,-0.10976720917336401,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,RONN,DED,literal,0.01552328101226529,-0.010597819428011601,0.04152974585343702,0.23,-0.09024276055085993,-0.1341605584572277,-0.046999546720794386,0.001,0.1787873699917665,0.12892327207353596,0.22929965866110802,0.001,-0.14774080796723593,-0.16209648595796977,-0.1334154930652995,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PreDisorder,DED,literal,0.03613464024544976,-0.003223799152004844,0.0691716064473955,0.07,-0.06555656766352785,-0.1285703618620886,-0.0164480187593463,0.012,0.2508007923700128,0.17197630093655022,0.31489531109219465,0.001,-0.17853151187911334,-0.19582687103922988,-0.16270874160766266,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,OPAL,DED,literal,-0.14757273738860385,-0.17816122558447384,-0.11701909425067056,0.001,-0.40581747666173446,-0.45582450743011993,-0.35198129278790113,0.001,0.29901786091147514,0.2457751722732609,0.35769114540246627,0.001,-0.594163335688683,-0.6353188101219115,-0.5523916520424289,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,pyHCA,DED,literal,-0.09548172603947978,-0.12853088098662407,-0.06129288835884465,0.001,-0.15487758545457736,-0.2128569096807828,-0.09568860395222081,0.001,-0.19125417952419724,-0.257648802012569,-0.12236949791668288,0.001,0.0002907274452376798,-0.00484817137273563,0.00513246511171434,0.91
CAID3 Disorder-PDB,caid3,disorder_pdb,DeepIDP-2L,DED,literal,0.05182551273649358,0.009118679371644418,0.09001496852148928,0.012,0.03378785428473566,-0.030885581685092464,0.09320326456538801,0.296,0.14642189586110416,0.06128760860720366,0.22485757918435906,0.001,-0.042770870388117006,-0.05602544406225518,-0.03169327567513197,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-long,DED,literal,0.0961777293428833,0.058335069881134044,0.1260823406657314,0.001,0.07792749832452148,0.018742397261390892,0.12971970969870256,0.018,0.2716162634396264,0.20048256092143757,0.3297956564429614,0.001,-0.07926080475385978,-0.09786470845078225,-0.06235776346343887,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR-short,DED,literal,0.09171639797006799,0.05414586573461329,0.12291063443396591,0.001,0.06171376824008119,0.0016968956507808814,0.11292024769825837,0.046,0.278487006794382,0.20567096692467454,0.33771870525111847,0.001,-0.09505421085424606,-0.11253693644159345,-0.07831217475458298,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Prof-Art,DED,literal,0.11179066153721805,0.07906078124659663,0.14045593207197984,0.001,0.10153409894704833,0.048449721548049676,0.14978840748837374,0.001,0.3059196612504717,0.2461981660533717,0.3601306604708663,0.001,-0.08233833817603561,-0.1049007352952794,-0.06068777949634228,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PredIDR2-Seq-Art,DED,literal,0.10923946269163158,0.08583433533870784,0.13342755465198994,0.001,0.0924678706887827,0.045313390731007805,0.13655735396079252,0.001,0.31012724895063765,0.26648712597904745,0.3556138158015547,0.001,-0.09164832356737444,-0.11981255379937573,-0.06576763226885013,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-profile,DED,literal,0.04519238420152103,0.010148692020140604,0.07741127684457166,0.01,0.033015734355825554,-0.01988718133897752,0.08312128231861243,0.23,0.12248200659785684,0.050959658861939094,0.1868368093439908,0.002,-0.03209723819481476,-0.03949798045046024,-0.025456511527465784,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,AUCpred-no-profile,DED,literal,-0.003046281509588102,-0.035563071021099416,0.02824733004807631,0.84,-0.028842510649847122,-0.0783729465106082,0.020221405263238623,0.264,0.012644993983567537,-0.051953277824779466,0.07653732159226767,0.702,-0.018737557002743734,-0.025044966373058454,-0.012641628367231931,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoPred,DED,literal,0.05040720222440875,0.023164617456868052,0.07665665818471239,0.001,0.0417151519871711,-0.001955869429428635,0.08504750322321014,0.068,0.13247320024392578,0.07913758563885481,0.18610723279809854,0.001,-0.03165879579510829,-0.04157575483499459,-0.020931064471185656,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict2,DED,literal,-0.12952095407044187,-0.16326684590009152,-0.09205478580851187,0.001,-0.35778772497453587,-0.4204952936498098,-0.28958634978310643,0.001,-0.08455402155284884,-0.1525256085192698,-0.008665205184683717,0.026,-0.17448788658803488,-0.2051622248540124,-0.1438918191101227,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisPredict3,DED,literal,-0.06413583995548963,-0.10293940365321592,-0.024944097053365984,0.002,-0.12421454366324372,-0.19244280091656749,-0.060948803093342344,0.001,-0.11328811194100254,-0.19358033011768935,-0.032048708471407936,0.008,-0.014983567969976708,-0.028081600760495914,-0.0035038563475985204,0.008
CAID3 Disorder-PDB,caid3,disorder_pdb,IDP-Fusion,DED,literal,0.08151233788938483,0.044348141687115504,0.11489730820658425,0.001,0.06267387421244147,0.002483817074584693,0.11516056978534621,0.036,0.2294648918274981,0.15251352763952003,0.2999591905266168,0.001,-0.06644021604872838,-0.08327483477766645,-0.052482715218593275,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,rawMSA-disorder,DED,literal,-0.08704033929453919,-0.1276035236094588,-0.04446388385193855,0.001,-0.1600848234186722,-0.23246736717863112,-0.08817363409705714,0.001,-0.1619480937217497,-0.2427990930365451,-0.07604243326298628,0.001,-0.012132584867328699,-0.022871740232861513,-0.0033052817371170026,0.01
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v1,DED,literal,-0.029016668255870855,-0.05598672102535483,0.0005068696186843962,0.056,-0.061555594120927266,-0.10601637453704159,-0.015535160785200085,0.016,-0.04644579274803722,-0.1009769751353778,0.012533534778432116,0.106,-0.011587543763704479,-0.01675928489236802,-0.006485818080927145,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v2,DED,literal,0.0725476465223028,0.051908379902402095,0.09454154538418574,0.001,0.07103267507202289,0.034791243590097484,0.10801048324133322,0.001,0.1825013110754905,0.14088663956204117,0.22663654129284913,0.001,-0.03740601803088489,-0.04882040068717866,-0.02685050505093485,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,Metapredict-v3,DED,literal,0.09439717505206752,0.0728120207396763,0.11588839783352337,0.001,0.1187805654883991,0.08384495522491434,0.1534123873665413,0.001,0.21070410514281104,0.16774602786971526,0.25490133218042416,0.001,-0.021909755038676024,-0.02962348398410271,-0.015365992516858197,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoMine,DED,literal,-0.11177266052290827,-0.15342434041364178,-0.06870657143129551,0.001,-0.2368011661255801,-0.3141913334278584,-0.16098738375286747,0.001,-0.18706055572392238,-0.2708457433685992,-0.1004943352989025,0.001,-0.03648476532189414,-0.057447300923237125,-0.018770902893222467,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PUNCH2,DED,literal,0.10784627091920067,0.08587797608150789,0.13177296603269337,0.001,0.14626712067143233,0.10975097165557604,0.18460387591101923,0.001,0.23014384587947875,0.18505777951186342,0.27767724917989217,0.001,-0.014451304041077457,-0.02353394285785985,-0.007172343727193534,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,PUNCH2-Light,DED,literal,0.10309857038028752,0.08018753711830433,0.12653252138044604,0.001,0.13791673476411256,0.1010703951545386,0.17616485583510583,0.001,0.22191016268729571,0.17458897894765665,0.26836584951727926,0.001,-0.015713021926720673,-0.025087075575601817,-0.00797520767060944,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisorderUnetLM,DED,literal,0.02942727539119303,-0.007511928722316546,0.06163481479608714,0.104,0.01257470359254739,-0.04985610481122246,0.06707762666334353,0.684,0.08681402776559062,0.015324339041144788,0.15278643608604087,0.022,-0.027959476983204567,-0.04615965645882021,-0.013674762844966304,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,LMDisorder,DED,literal,0.11225821675204392,0.09018656784207853,0.13454381722307474,0.001,0.10022706342953716,0.06077555671138876,0.140126600313729,0.001,0.31067633747005813,0.26666793321770305,0.3556488832933591,0.001,-0.08615990396597027,-0.10552705516592581,-0.06893026059557054,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,ESMDisPred-1,DED,literal,-0.08176403286324736,-0.12087011131969501,-0.04209616240369512,0.001,-0.1382438452583417,-0.20591248176188492,-0.07150931544613841,0.001,-0.15951889861601204,-0.2374632481552899,-0.07856757009755778,0.001,-0.004009167110482672,-0.014265888036570595,0.007024450532057219,0.454
CAID3 Disorder-PDB,caid3,disorder_pdb,ESMDisPred-2,DED,literal,-0.07537352244650304,-0.11531551059087275,-0.034009630111011144,0.001,-0.12275283575611329,-0.1895332664349832,-0.054996270249250585,0.001,-0.14960259814588203,-0.2277012072863353,-0.06479991156166495,0.001,-0.0011444467471240585,-0.009661696228177285,0.008472061910576168,0.766
CAID3 Disorder-PDB,caid3,disorder_pdb,UdonPred-DisProt,DED,literal,-0.029868722536536538,-0.05846138098570636,-0.00019538024338528124,0.05,-0.08918597962527414,-0.13522379246413896,-0.04241183263544054,0.001,-0.026216441521650674,-0.0835776160921156,0.03601191862077397,0.414,-0.033521003551422394,-0.04154225716459528,-0.024920340087085442,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,UdonPred-combined,DED,literal,0.06335534477805127,0.031297507615580936,0.0936445607358455,0.001,0.05574366720221796,0.00631920490502117,0.10160562794231966,0.026,0.1650516215917702,0.10143500958388682,0.2263527513695681,0.001,-0.038340932035667616,-0.046536220890141554,-0.03095410639203186,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DARUMA-beta,DED,literal,0.05095608586721452,0.025330046558191682,0.07679039737297495,0.001,0.03647743906040597,-0.004955190333339437,0.07720879619150338,0.074,0.14011369550389455,0.08496108024957577,0.1926916443126721,0.001,-0.0382015237694655,-0.048318916796310826,-0.02920532210241538,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,DisoFLAG-IDR,DED,literal,0.018931077680285843,-0.014808399028745641,0.052624728713649066,0.288,-0.0010590226728948969,-0.055007715729319576,0.05109392410995068,0.968,0.06290042172469025,-0.00834702964039948,0.1306834455720508,0.07,-0.025038266364118555,-0.03364023738258539,-0.016917666410357964,0.001
CAID3 Disorder-PDB,caid3,disorder_pdb,s2D-2,DED,literal,-0.06656860211726068,-0.10424861343349952,-0.03347588857554402,0.001,-0.2710092730514525,-0.3319135161730065,-0.21488833887654585,0.001,0.184368205922924,0.10970524472857318,0.2505686980751343,0.001,-0.3175054101574453,-0.3388880821928813,-0.2976267260277578,0.001
